"soda_id","title","type","description","updated_at","page_views_total","domain_category"
"te58-7riy","TIF Balance Sheets - Western/Ogden","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:24:03.000Z",575,"Community & Economic Development"
"fj2d-kzeg","TIF Balance Sheets - Avondale","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:20:35.000Z",575,"Community & Economic Development"
"7n3b-xehx","TIF Balance Sheets - Read-Dunning","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:18:12.000Z",575,"Community & Economic Development"
"nqd2-hi5v","TIF Balance Sheets - 49th Street/St. Lawrence Avenue","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:22:46.000Z",573,"Community & Economic Development"
"94nw-re7c","Taxi Trips - 2026","filter","Taxi Trips in 2026","2026-05-08T22:17:37.000Z",572,"Transportation"
"nwgp-mmty","TIF Balance Sheets - Ryan Garfield","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:22:47.000Z",569,"Community & Economic Development"
"jh2m-i98y","Lending Equity - Commercial and Consumer Lending - 2022","filter","Commercial and consumer lending records submitted in 2022. See the linked parent dataset for more information about these data.","2025-12-15T16:22:42.000Z",569,"Administration & Finance"
"skxj-nmxc","TIF Balance Sheets - 60th and Western","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:23:48.000Z",568,"Community & Economic Development"
"eg9i-7jaq","Budget - 2019 Budget Recommendations - Positions and Salaries - Chart","chart","This dataset includes recommended positions and salaries for 2019 by title (without names) and salary. The dataset is excerpted from the 2019 Budget Recommendations, which is the line-item budget prop","2018-10-16T21:22:27.000Z",568,"Administration & Finance"
"9cac-zmaq","Chicago Energy Benchmarking - 2018 Data Reported in 2019 - Map","map","The Chicago Building Energy Use Benchmarking Ordinance calls on existing municipal, commercial, and residential buildings larger than 50,000 square feet to track whole-building energy use, report to t","2025-02-05T17:38:17.000Z",565,"Environment & Sustainable Development"
"552j-hjwu","TIF Balance Sheets - Edgewater/Ashland","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:17:25.000Z",565,"Community & Economic Development"
"fpnd-9xmz","TIF Balance Sheets - 119th/I-57","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:20:38.000Z",563,NA
"9cv7-fwxf","TIF Balance Sheets - Chatham/Ridge","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:18:42.000Z",561,"Community & Economic Development"
"rfri-xf7u","Chicago Public Schools - School Locations SY2526 - Map","map","Map of locations of educational units in the Chicago Public Schools District for school year 2025-2026.","2025-09-29T21:43:55.000Z",561,"Education"
"m3s9-bg6x","TIF Balance Sheets - Eastman/North Branch","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:22:15.000Z",560,"Community & Economic Development"
"6ibj-qcjr","Provisional Deaths Due to Respiratory Illnesses","dataset","The Chicago Department of Public Health (CDPH) receives weekly deidentified provisional death certificate data for all deaths that occur in Chicago, which can include both Chicago and non-Chicago resi","2026-05-22T17:31:46.000Z",559,"Health & Human Services"
"keda-fhtt","TIF Balance Sheets - Greater Southwest Industrial Corridor (East)","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:22:08.000Z",559,"Community & Economic Development"
"jird-iypc","TIF Balance Sheets - 35th/State","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:21:48.000Z",556,"Community & Economic Development"
"p4aj-evg4","TIF Balance Sheets - Irving/Cicero","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:22:51.000Z",556,"Community & Economic Development"
"6gy7-hche","TIF Balance Sheets - Montclare","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:17:52.000Z",555,"Community & Economic Development"
"fv5d-jvht","Flu Shot Locations - 2014 - Present - 2016-2017 Season","filter","List of free flu clinics offered throughout Chicago, either by the Department of Public Health or in collaboration with it.

Unlike older versions of the flu shot datasets, this one combines multipl","2025-02-28T21:20:42.000Z",555,"Health & Human Services"
"trhs-d795","TIF Balance Sheets - Division-Hooker","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:24:07.000Z",554,"Community & Economic Development"
"bayb-t7mj","TIF Balance Sheets - Addison South","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:19:17.000Z",552,"Community & Economic Development"
"n6dj-67h3","InnovationZones","dataset","The Broadband Innovation Zones are commercial and industrial corridors the City of Chicago has initially targeted for the private provision of gigabit or near-gigabit broadband speeds for businesses, ","2024-04-10T19:06:37.000Z",551,"Community & Economic Development"
"n95x-vax4","TIF Balance Sheets - West Grand","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:22:40.000Z",549,"Community & Economic Development"
"zq6c-zk89","TIF Balance Sheets - Lincoln Avenue","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:25:58.000Z",549,"Community & Economic Development"
"hfse-pzih","Emergency Temporary Shelters - Limited Stay Exits - By Shelter and Date - Historical","dataset","<b>NOTE: This dataset is no longer being updated but is being kept for historical reference.</b> -- Under <a href=""https://chicityclerkelms.chicago.gov/Matter/?matterId=6DEAA6D8-D0E6-EE11-904C-001DD80","2025-11-05T19:30:36.000Z",549,"Health & Human Services"
"3w7j-3ii7","TIF Balance Sheets - Pershing/King","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:17:06.000Z",547,"Community & Economic Development"
"nuek-9zzn","Emergency Temporary Shelters - Grievances Filed - Historical","dataset","<b>NOTE: This dataset is no longer being updated but is being kept for historical reference.</b> -- Under <a href=""https://chicityclerkelms.chicago.gov/Matter/?matterId=6DEAA6D8-D0E6-EE11-904C-001DD80","2025-11-05T19:22:54.000Z",543,"Health & Human Services"
"e6u7-3awh","TIF Balance Sheets - North-Cicero","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:20:13.000Z",541,"Community & Economic Development"
"w4fm-i3uj","TIF Balance Sheets - Western Avenue South","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:24:53.000Z",541,"Community & Economic Development"
"ii3n-n9mf","Budget - 2020 Budget Ordinance - Appropriations - Graph","chart","The Annual Appropriation Ordinance is the final City operating budget as approved by the City Council. It reflects the City’s operating budget at the beginning of the fiscal year on January 1.

This","2019-11-26T21:53:28.000Z",539,"Administration & Finance"
"4ya3-7e6m","sweepingsections","dataset","Street sweeping zones by Ward and Ward Section Number.  For the corresponding schedule, see https://data.cityofchicago.org/id/ggci-kynu. Because the City of Chicago ward map will change on May 18, 201","2024-04-10T19:06:36.000Z",539,"Sanitation"
"ks6c-ap4v","TIF Balance Sheets - South Chicago","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:22:11.000Z",538,"Community & Economic Development"
"pz3y-am65","TIF Balance Sheets - Roosevelt/Racine","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:23:05.000Z",537,"Community & Economic Development"
"hd2g-5c43","Emergency Temporary Shelters - Intake From Landing Zone - Historical","dataset","<b>NOTE: This dataset is no longer being updated but is being kept for historical reference.</b> -- Under <a href=""https://chicityclerkelms.chicago.gov/Matter/?matterId=6DEAA6D8-D0E6-EE11-904C-001DD80","2025-11-05T19:28:51.000Z",534,"Health & Human Services"
"u5ir-xsb4","TIF Balance Sheets - 134th and Avenue K","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:24:21.000Z",533,"Community & Economic Development"
"jgup-zt7k","Lending Equity - Depository Locations - 2021","filter","Depository location records submitted in 2021. See the linked parent dataset for more information about these data.","2025-12-15T16:21:16.000Z",527,"Administration & Finance"
"cjre-yren","Chicago Public Schools - Middle School Attendance Boundaries SY2122 - Map","map","Map of attendance boundaries for middle schools in the Chicago Public Schools district for school year 2021-2022.","2025-09-29T22:05:06.000Z",525,"Education"
"upw6-5r82","Change Notice: Respiratory Virus Wastewater Surveillance Dataset  - 1/29/2026","story","Upcoming change to the Respiratory Virus Wastewater Surveillance Dataset.","2026-03-26T22:35:31.915Z",525,"Health & Human Services"
"9pb4-wga2","Boundaries - Ward Precincts (2025-) - Map","map","Map of the ward precinct boundaries in Chicago from December 2025 onward.","2026-03-12T23:01:37.000Z",521,"Facilities & Geographic Boundaries"
"7bzu-3nta","Budget - 2020 Budget Recommendations - Appropriations - Graph","chart","The dataset details 2020 Budget Recommendations, which is the line-item budget document proposed by the Mayor to the City Council for approval. Budgeted expenditures are identified by department, appr","2019-10-24T15:42:10.000Z",520,"Administration & Finance"
"b66w-k8ms","TIF Balance Sheets - Canal/Congress","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:19:14.000Z",520,"Community & Economic Development"
"wtxg-b7hz","TIF Balance Sheets - Near South","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:25:10.000Z",520,"Community & Economic Development"
"wnvk-3k8e","Lending Equity - Depository Locations - 2022","filter","Depository location records submitted in 2022. See the linked parent dataset for more information about these data.","2025-12-15T16:21:16.000Z",520,"Administration & Finance"
"mb74-gx3g","CPS_School_Locations_SY1516","dataset","Locations of educational units in the Chicago Public School District for school year 2015-2016. To view or use these shapefiles, compression software, such as 7-Zip, and special GIS software, such as ","2024-12-02T20:33:39.000Z",519,"Education"
"83de-n2rq","Chicago Public Schools - High School Attendance Boundaries SY1920 - Map","map","Attendance boundaries for high schools in the Chicago Public Schools district for school year 2019-2020. Generally, all students in the applicable high school grades who live within one of these bound","2019-11-20T22:56:49.000Z",519,"Education"
"7p58-bgc4","TIF Balance Sheets - West Ridge/Peterson","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:18:13.000Z",518,"Community & Economic Development"
"wbyt-dkjz","TIF Balance Sheets - Edgewater","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:25:02.000Z",517,"Community & Economic Development"
"q4qc-9t2n","Chicago Public Schools - Elementary School Attendance Boundaries SY2021 - Map","map","Attendance boundaries for elementary schools in the Chicago Public Schools district for school year 2020-2021. Generally, all students in the applicable elementary school grades who live within one of","2020-11-12T21:39:00.000Z",510,"Education"
"dw5u-qzpv","TIF Balance Sheets - 73rd and Kedzie","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:20:05.000Z",510,"Community & Economic Development"
"7qdm-cuvx","TIF Balance Sheets - Lakeside/Clarendon","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:18:16.000Z",509,"Community & Economic Development"
"59s6-sjuv","TIF Balance Sheets - Kostner Avenue","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:17:26.000Z",504,"Community & Economic Development"
"2rth-8338","Chicago Public Schools - Local School Council Voting Districts 2020-2022 - Map","map","Map of Local School Council Voting Districts 2020-2022","2025-06-12T17:55:07.000Z",501,"Education"
"sf3d-hpu4","FOIA Request Log - Streets And Sanitation UPDATE THIS VERSION(1)","dataset","","2019-01-11T16:01:23.000Z",500,NA
"cyb7-radj","COVID-19 - Businesses Requiring Proof of Vaccination - Historical - Map","map","NOTE: This program is no longer active. This map and the underlying dataset are only for historical reference.

Map of businesses committed to ensuring that their staff and patrons are vaccinated.","2022-04-22T21:25:49.000Z",499,"Community & Economic Development"
"w6dt-akhk","TIF and Financial Incentive Dataset Releases and Changes - 2/11/2020","story","Announcement of TIF and Financial Incentive Dataset data change.","2026-03-27T22:45:58.598Z",499,"Community & Economic Development"
"g8y8-fryq","DoIT MCA Contracts","filter","Contracts and modifications awarded by the City of Chicago since 1993. This data is currently maintained in the City’s Financial Management and Purchasing System (FMPS), which is used throughout the C","2026-05-24T08:16:17.000Z",499,"Administration & Finance"
"b2em-v8y5","TIF Balance Sheets - Kennedy/Kimball","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:19:09.000Z",499,"Community & Economic Development"
"wmsn-xku5","DoIT MCA Contracts","filter","Contracts and modifications awarded by the City of Chicago since 1993. This data is currently maintained in the City’s Financial Management and Purchasing System (FMPS), which is used throughout the C","2026-05-24T08:16:17.000Z",497,"Administration & Finance"
"8jph-3ef2","Budget - 2021 Budget Ordinance - Positions and Salaries - Chart","chart","The Annual Appropriation Ordinance is the final City operating budget as approved by the City Council. It reflects the City’s operating budget at the beginning of the fiscal year on January 1, 2021.
","2021-11-02T18:23:17.000Z",496,"Administration & Finance"
"d3qk-amnu","TIF Balance Sheets - Goose Island","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:19:54.000Z",496,"Community & Economic Development"
"86u8-6trn","TIF Balance Sheets - North Branch (South)","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:18:28.000Z",494,"Community & Economic Development"
"mdn7-scnt","Divvy Equity Priority Area","dataset","Equity Priority Areas (EPAs) are communities identified using a combination of census, transportation, and public health data. These areas often experience higher levels of need due to historical disi","2025-06-27T21:32:00.000Z",494,"Transportation"
"abkz-rrig","Emergency Temporary Shelters - Limited Stay Exits - By Shelter - Historical","dataset","<b>NOTE: This dataset is no longer being updated but is being kept for historical reference.</b> -- Under <a href=""https://chicityclerkelms.chicago.gov/Matter/?matterId=6DEAA6D8-D0E6-EE11-904C-001DD80","2025-11-05T19:34:14.000Z",490,"Health & Human Services"
"8bbv-3wbe","Transportation Network Providers - Trips (2026)","filter","Transportation Network Provider Trips in 2026","2026-04-24T17:39:59.000Z",488,"Transportation"
"bhrf-n9ec","Influenza Positive Laboratory Tests by Type and Subtype","dataset","This dataset includes aggregated weekly influenza virus laboratory data that the Chicago Department of Public Health (CDPH) uses to monitor influenza activity and assess which influenza types and subt","2026-05-22T17:30:23.000Z",487,"Health & Human Services"
"t23v-rqxr","tifs","dataset","OUTDATED. See the current data at https://data.cityofchicago.org/d/fz5x-7zak -- Tax Increment Financing (TIF) district boundaries in Chicago. The data can be viewed on the Chicago Data Portal with a w","2024-04-10T19:05:50.000Z",487,"Community & Economic Development"
"gkki-7rkq","Sidewalk Cafe Permits - Current","filter","A list of current (unexpired) permits for sidewalk cafes -- outdoor restaurant seating on the public way.  Because businesses may begin sidewalk cafe operations on March 1 and operate through December","2026-05-24T09:52:22.000Z",486,"Community & Economic Development"
"wf2q-np5e","Libraries - 2025 Holds Placed by Location","dataset","Patrons may place holds on desired materials either online or by contacting any CPL location. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson region","2026-01-26T15:49:22.000Z",483,"Education"
"x72b-38qv","Chicago Public Schools - Elementary School Attendance Boundaries SY2526","dataset","Attendance boundaries for elementary schools in the Chicago Public Schools district for school year 2025-2026. Generally, all students in the applicable elementary school grades who live within one of","2025-09-29T21:27:15.000Z",483,"Education"
"j6x4-u5f4","Budget - 2020 Budget Recommendations - Positions and Salaries - Chart","chart","This dataset includes recommended positions and salaries for 2020 by title (without names) and salary. The dataset is excerpted from the 2020 Budget Recommendations, which is the line-item budget prop","2019-10-23T16:29:10.000Z",482,"Administration & Finance"
"dbkr-gv7x","Influenza Vaccination Coverage, Region (HCEZ)","dataset","Chicago residents who are up to date with influenza vaccines by Healthy Chicago Equity Zone (HCEZ), based on the reported address, race-ethnicity, and age group of the person vaccinated, as provided b","2026-05-20T15:10:54.000Z",481,"Health & Human Services"
"d6qa-fqjz","Lending Equity - Commercial and Consumer Lending - 2021","filter","Commercial and consumer lending records submitted in 2021. See the linked parent dataset for more information about these data.","2025-12-15T16:22:42.000Z",476,"Administration & Finance"
"cn2v-av9r","TIF Balance Sheets - Roosevelt/Cicero","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:19:42.000Z",474,NA
"uxwh-553k","Budget - 2021 Budget Recommendations - Appropriations - Graph","chart","The dataset details 2021 Budget Recommendations, which is the line-item budget document proposed by the Mayor to the City Council for approval. Budgeted expenditures are identified by department, appr","2020-10-20T21:20:20.000Z",473,"Administration & Finance"
"y8wp-a7we","Budget - 2025 Budget Recommendations - Appropriations - Graph","chart","2025 Budget Recommendations - Appropriations bar chart by department.","2024-10-30T17:41:40.000Z",472,"Administration & Finance"
"fk7i-xuiy","Emergency Temporary Shelters - Limited Stay Exits - By Country of Origin - Historical","dataset","<b>NOTE: This dataset is no longer being updated but is being kept for historical reference.</b> -- Under <a href=""https://chicityclerkelms.chicago.gov/Matter/?matterId=6DEAA6D8-D0E6-EE11-904C-001DD80","2025-11-05T19:32:53.000Z",467,"Health & Human Services"
"vcti-mbcd","CPD_Park_Buildings","dataset","Inventory of buildings located on Chicago Park District premises as of November 4, 2016.","2024-08-28T20:48:57.000Z",467,"Parks & Recreation"
"3tu3-iesz","IndustrialCorridor_Jan2013","dataset","Current industrial corridors in Chicago. The data can be viewed on the Chicago Data Portal with a web browser. However, to view or use the files outside of a web browser, you will need to use compress","2024-11-13T17:45:26.000Z",463,"Community & Economic Development"
"jqxt-c6gd","StreetSweeping022819","dataset","Street sweeping zones by Ward and Ward Section Number. For the corresponding schedule, see https://data.cityofchicago.org/d/k737-xg34.

For more information about the City's Street Sweeping program,","2024-04-10T19:06:39.000Z",460,"Sanitation"
"dxcy-vg4h","Tax Increment Financing (TIF) Annual Report - Properties Acquired/Sold by City - Map","map","A map of the properties that were acquired or purchased by the City of Chicago in the Reporting Year.
<br><br>
Note that properties for which a Location value could not be generated will not appear.","2025-08-15T20:48:43.000Z",460,"Community & Economic Development"
"5vwf-qvh4","Dockless Bicycle Pilot Zones - Summer 2018 - Map - New Format","map","Map of the service area for Chicago's Summer 2018 dockless bicycle pilot program.<br><br>The dataset is in a format for spatial datasets that is inherently tabular but allows for creation of maps, suc","2019-11-20T23:06:10.000Z",459,"Transportation"
"jczn-ji5m","COVID-19 Vaccine Delivery - Doses by Day - Historical","chart","Daily chart of doses of COVID-19 vaccine delivered to Chicago providers by the Department of Public Health. This dataset on which this chart depends is historical only and ends at 12/31/2022","2023-02-03T20:57:32.000Z",457,"Health & Human Services"
"dpud-bwh7","Budget - 2021 Budget Recommendations - Positions and Salaries - Chart","chart","This dataset includes recommended positions and salaries for 2021 by title (without names) and salary. The dataset is excerpted from the 2021 Budget Recommendations, which is the line-item budget prop","2020-10-20T21:46:25.000Z",453,"Administration & Finance"
"cqyw-9dbu","Industrial_Corridors","dataset","Industrial corridors in Chicago that were effective through December 2012. The data can be viewed on the Chicago Data Portal with a web browser. However, to view or use the files outside of a web brow","2024-04-10T19:05:59.000Z",451,"Community & Economic Development"
"szt6-9rdj","TIF Balance Sheets - Jefferson/Roosevelt","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:23:57.000Z",450,"Community & Economic Development"
"8sr3-izx5","layer_0","dataset","Map of the service area for Chicago's Summer 2018 dockless bicycle pilot program.

For more information on the pilot, please see https://www.cityofchicago.org/city/en/depts/cdot/supp_info/dockless-b","2024-04-10T19:06:39.000Z",449,"Transportation"
"q2bg-x7kk","TIF Balance Sheets - Commercial Avenue","filter","Combined statements of revenues, expenditures, and changes in fund balances for the year ending December 31, 2009.","2025-02-28T21:23:06.000Z",449,"Community & Economic Development"
"7tk2-dsc8","Emergency Temporary Shelters - Limited Stay Exits - By Original  Exit Date - Historical","dataset","<b>NOTE: This dataset is no longer being updated but is being kept for historical reference.</b> -- Under <a href=""https://chicityclerkelms.chicago.gov/Matter/?matterId=6DEAA6D8-D0E6-EE11-904C-001DD80","2025-11-05T19:31:37.000Z",449,"Health & Human Services"
"2gdn-k2ni","Boundaries - Special Service Areas (deprecated January 2020) - Map","map","OUTDATED. See the current data at <a href=""https://data.cityofchicago.org/d/kjav-iyuj"" target=""_blank"" rel=""nofollow external"">https://data.cityofchicago.org/d/kjav-iyuj</a> -- Special Service Areas (","2020-01-13T23:23:04.000Z",449,"Community & Economic Development"
"4hjh-s3cn","Outdoor Swimming Pools","filter","Facilities located in Chicago Park District parks","2025-05-01T15:45:44.000Z",447,"Parks & Recreation"
"bmir-hq2p","Budget - 2020 Budget Ordinance - Positions and Salaries - Graph","chart","The Annual Appropriation Ordinance is the final City operating budget as approved by the City Council. It reflects the City’s operating budget at the beginning of the fiscal year on January 1, 2020.

","2019-11-26T23:28:19.000Z",446,"Administration & Finance"
"wk3g-vnjx","RecyclingDropoffSites","dataset","Locations in Chicago where residents can drop off recycling. For more about Recycling in Chicago, visit http://bit.ly/IcfLHr. To view or use these files outside of a web browser, compression software ","2024-04-10T19:05:57.000Z",444,"Sanitation"
"w9ky-kbav","Chicago Public Schools - Middle School Attendance Boundaries SY2223","dataset","Attendance boundaries for middle schools in the Chicago Public Schools district for school year 2022-2023. Note: only 24 middle schools have attendance boundaries in school year 2022-2023. Middle scho","2025-09-29T22:04:00.000Z",444,"Education"
"mvv3-naxt","CPS_Elementary_School_Attendance_Boundaries_SY1415","dataset","Attendance boundaries for elementary schools in the Chicago Public Schools district for school year 2014-2015. Generally, all students in the applicable elementary school grades who live within one of","2024-04-10T19:06:24.000Z",443,"Education"
"qu5t-gu33","Emergency Temporary Shelters - Limited Stay Exits - By Age Range - Historical","dataset","<b>NOTE: This dataset is no longer being updated but is being kept for historical reference.</b> -- Under <a href=""https://chicityclerkelms.chicago.gov/Matter/?matterId=6DEAA6D8-D0E6-EE11-904C-001DD80","2025-11-05T19:26:35.000Z",441,"Health & Human Services"
"mppv-vnws","Budget Survey 2021 - Ranking Question - Median Answers","chart","As part of the preparation process for the 2021 City of Chicago budget, the City conducted a public survey. The final results are shown in this dataset.

For the $1000 Assignment columns, negative a","2023-02-10T17:21:22.000Z",439,"Administration & Finance"
"eiv4-4c3n","sweepingsections","dataset","Street sweeping zones by Ward and Ward Section Number.  For the corresponding schedule, see https://data.cityofchicago.org/d/izuq-yb9q.

For more information about the City's Street Sweeping program, ","2024-04-10T19:06:30.000Z",433,"Sanitation"
"vnpi-bar2","Libraries - 2025 Computer Sessions by Location","dataset","The Chicago Public Library offers one-hour computer sessions and 15-minute computer sessions. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson region","2026-01-26T15:53:27.000Z",433,"Education"
"npmv-wz74","Budget - 2021 Budget Ordinance - Appropriations - Graph","chart","The Annual Appropriation Ordinance is the final City operating budget as approved by the City Council. It reflects the City’s operating budget at the beginning of the fiscal year on January 1.

This","2021-11-02T18:27:05.000Z",432,"Administration & Finance"
"q93m-i3ga","Emergency Temporary Shelters - Limited Stay Exits - By Gender Identity - Historical","dataset","<b>NOTE: This dataset is no longer being updated but is being kept for historical reference.</b> -- Under <a href=""https://chicityclerkelms.chicago.gov/Matter/?matterId=6DEAA6D8-D0E6-EE11-904C-001DD80","2025-11-05T19:26:02.000Z",430,"Health & Human Services"
"w2sz-4tcr","Emergency Temporary Shelters - Grievances Resolved - Historical","dataset","<b>NOTE: This dataset is no longer being updated but is being kept for historical reference.</b> -- Under <a href=""https://chicityclerkelms.chicago.gov/Matter/?matterId=6DEAA6D8-D0E6-EE11-904C-001DD80","2025-11-05T19:21:49.000Z",426,"Health & Human Services"
"c2dy-m9ui","Chicago Public Schools - School Admissions Information SY2425","dataset","School admissions information for all Chicago Public Schools for the academic year 2024-2025. Each row is a program, and a program can appear multiple times if it belongs to more than one program_grou","2024-11-01T17:30:22.000Z",424,"Education"
"im2a-is7h","Chicago Public Schools - Middle School Attendance Boundaries SY2425","dataset","Attendance boundaries for middle schools in the Chicago Public Schools district for school year 2024-2025. Note: only 22 middle schools have attendance boundaries in school year 2024-2025. Middle scho","2025-09-29T21:53:26.000Z",420,"Education"
"5iy7-45fm","Chicago Fall Fest Events","map","Map of My Chi. My Future. events related to Chicago Fall Fest.","2026-05-24T07:04:24.000Z",420,"Events"
"dnby-77vu","Chicago Public Schools - Charter School Preference Boundaries SY1920 - Map","map","Preference boundaries for selected charter schools in the Chicago Public Schools district for school year 2019-2020. As opposed to elementary or high school attendance boundaries wherein each residing","2019-11-20T22:54:26.000Z",419,"Education"
"qbbe-eqz7","Bikeroutes3","dataset","OUTDATED.  See the current data at https://data.cityofchicago.org/id/3w5d-sru8. -- Bike routes in Chicago. To view or use these files outside of a web brower, compression software and special GIS soft","2024-04-10T19:05:56.000Z",417,"Transportation"
"5dva-sfja","Bike Routes (Deprecated February 2020) - Map","map","OUTDATED. See the current data at https://data.cityofchicago.org/d/3w5d-sru8 -- Bike routes in Chicago.

This dataset is in a forma​​t for spatial datasets that is inherently tabular but allows for a ","2020-02-11T17:10:17.000Z",415,"Transportation"
"7fmw-nndy","ARPA Road to Recovery Geographic Program Impact","dataset","Program-level geographic impact information for each of the City of Chicago’s community-facing American Rescue Plan Act (ARPA) programs. As part of the City’s Road to Recovery Plan, the City has desig","2025-10-14T22:37:43.000Z",412,"Administration & Finance"
"3ab6-pbvf","CTA_STATUTORY","dataset","CTA's statutory service area is defined in the
Metropolitan Transit Authority Act of 1945 (70 ILCS 3605)
as being, ""All territory in the County of Cook, State of Illinois,
lying east of the east li","2026-03-24T23:03:22.000Z",409,"Facilities & Geographic Boundaries"
"btq7-xiu9","2011 Budget -  Total Appropriations by Department","filter","The Annual Appropriation Ordinance is the final City operating budget as approved by the City Council. It reflects the City’s operating budget at the beginning of the fiscal year on January 1. This da","2025-02-28T21:19:30.000Z",408,"Government"
"bvmw-x5d2","DSS_STREETSWEEPING_SCHEDULE","dataset","Street sweeping zones by Ward and Ward Section Number.  For the corresponding schedule, see https://data.cityofchicago.org/d/iry7-etg6.

For more information about the City's Street Sweeping program, ","2024-04-10T19:06:37.000Z",406,"Sanitation"
"kqnx-49ct","Chicago Energy Benchmarking - 2017 Data Reported in 2018 - Map","map","The Chicago Building Energy Use Benchmarking Ordinance calls on existing municipal, commercial, and residential buildings larger than 50,000 square feet to track whole-building energy use, report to t","2025-02-05T17:38:17.000Z",401,"Environment & Sustainable Development"
"n3b3-xajz","Emergency Temporary Shelters - Limited Stay Extensions - Historical","dataset","<b>NOTE: This dataset is no longer being updated but is being kept for historical reference.</b> -- Under <a href=""https://chicityclerkelms.chicago.gov/Matter/?matterId=6DEAA6D8-D0E6-EE11-904C-001DD80","2025-11-05T19:28:29.000Z",400,"Health & Human Services"
"5jqu-d73m","CTA_Ventra","dataset","Ventra Retail Sales Outlets","2024-04-10T19:05:56.000Z",399,"Transportation"
"cb53-itf9","CTA_Ventra","dataset","Ventra Retail Sales Locations","2024-04-10T19:06:40.000Z",397,"Transportation"
"d3i8-zirn","MMRP_AREAS_OCT2013","dataset","The City of Chicago launched the Micro-Market Recovery Program (MMRP), a coordinated effort among the City, not-for-profit intermediaries, and non-profit and for-profit capital sources to improve cond","2024-04-10T19:06:43.000Z",396,"Community & Economic Development"
"6wqs-n4tu","Chicago Public Schools - Middle School Attendance Boundaries SY2021 - Map","map","Attendance boundaries for middle schools in the Chicago Public Schools district for school year 2020-2021. Note: only 24 middle schools have attendance boundaries in school year 2020-2021. Middle scho","2020-11-13T05:13:33.000Z",394,"Education"
